index,x,y,z
2484,0.019394,-0.208054,-1.015976
2485,0.018524,-0.194717,-1.000473
2486,0.010773,-0.205704,-1.009842
2487,0.01683,-0.217331,-0.989441
2488,0.035065,-0.213974,-0.976913
2489,0.041824,-0.201935,-0.978607
2490,0.033585,-0.226349,-1.012253
2491,0.020126,-0.183807,-0.942291
2492,0.023254,-0.226013,-0.992966
2493,0.022614,-0.194168,-0.934174
2494,0.00853,-0.206818,-0.993607
2495,0.022675,-0.189606,-0.93013
2496,0.025772,-0.196548,-0.976196
2497,0.025558,-0.187012,-0.958496
2498,0.021194,-0.205933,-0.954895
2499,0.01683,-0.175903,-0.922897
2500,0.019592,-0.19928,-0.968353
2501,0.020782,-0.18602,-0.951279
2502,0.02829,-0.183411,-0.958435
2503,0.023499,-0.187302,-0.952255
2504,0.020508,-0.177414,-0.977417
2505,0.024551,-0.196289,-0.982025
2506,0.025024,-0.167694,-0.954605
2507,0.030106,-0.187698,-1.003479
2508,0.024612,-0.162903,-0.990326
2509,0.02536,-0.189056,-1.012222
2510,0.030151,-0.16571,-0.944977
2511,0.023026,-0.214691,-1.010727
2512,0.031906,-0.183853,-0.944702
2513,0.036926,-0.223923,-0.975403
2514,0.029617,-0.196472,-0.955826
2515,0.035477,-0.221878,-0.97612
2516,0.031265,-0.20163,-0.970413
2517,0.023956,-0.220825,-0.973618
2518,0.030594,-0.211517,-0.945969
2519,0.030838,-0.216782,-0.971039
2520,0.030136,-0.202805,-0.982025
2521,0.034271,-0.193222,-0.961136
2522,0.016373,-0.207687,-1.003143
2523,0.024918,-0.189651,-0.974762
2524,0.029877,-0.216782,-1.003128
2525,0.020706,-0.199539,-1.010437
2526,0.019623,-0.214874,-0.971069
2527,0.024857,-0.211075,-0.999268
2528,0.030823,-0.219269,-1.009323
2529,0.033524,-0.202652,-0.981979
2530,0.020981,-0.207657,-1.001694
2531,0.027069,-0.183838,-1.000778
2532,0.029327,-0.192276,-0.974091
2533,0.028793,-0.194839,-0.993149
2534,0.02182,-0.193573,-0.944778
2535,0.030502,-0.186218,-0.937805
2536,0.025269,-0.187744,-0.969284
2537,0.039978,-0.181915,-0.939209
2538,0.031036,-0.177185,-0.930405
2539,0.027939,-0.186783,-0.946533
2540,0.03064,-0.171158,-0.94278
2541,0.031494,-0.192307,-0.958008
2542,0.024216,-0.1819,-0.935654
2543,0.028809,-0.179214,-0.948059
2544,0.021454,-0.186661,-0.967422
2545,0.019638,-0.172195,-0.960724
2546,0.023788,-0.182022,-0.992203
2547,0.029282,-0.17955,-0.970047
2548,0.025772,-0.182892,-1.005829
2549,0.034088,-0.185638,-0.992737
2550,0.030289,-0.167435,-0.985748
2551,0.027451,-0.197128,-1.022766
2552,0.027267,-0.181351,-0.986526
2553,0.024536,-0.180634,-0.988846
2554,0.031281,-0.177444,-1.009995
2555,0.037277,-0.177399,-0.977112
2556,0.035965,-0.186035,-0.98204
2557,0.032791,-0.201035,-0.961929
2558,0.038467,-0.187836,-0.947861
2559,0.035324,-0.19931,-0.976364
2560,0.037216,-0.186615,-0.973785
2561,0.039047,-0.187241,-0.971771
2562,0.042862,-0.201965,-0.975647
2563,0.044876,-0.194122,-0.937683
2564,0.037964,-0.212433,-0.958969
2565,0.023407,-0.204117,-0.942261
2566,0.026794,-0.208633,-0.979568
2567,0.025574,-0.178955,-0.959442
2568,0.027313,-0.177658,-0.97818
2569,0.034088,-0.158386,-0.974213
2570,0.038818,-0.197418,-0.980713
2571,0.040283,-0.168427,-0.97142
2572,0.040924,-0.185165,-1.000488
2573,0.026764,-0.18544,-0.986801
2574,0.036926,-0.178055,-0.984009
2575,0.040115,-0.158249,-0.980911
2576,0.032349,-0.192551,-0.989548
2577,0.042709,-0.156479,-0.973892
2578,0.042038,-0.179611,-0.982178
2579,0.038864,-0.173599,-0.974792
2580,0.037506,-0.17984,-0.975555
2581,0.036377,-0.160812,-0.948944
2582,0.034149,-0.185684,-0.979263
2583,0.03685,-0.168869,-0.950226
2584,0.038071,-0.167633,-0.966599
2585,0.038376,-0.165802,-0.982727
2586,0.03801,-0.165344,-0.954514
2587,0.033493,-0.156799,-0.960281
2588,0.043533,-0.17662,-0.978012
2589,0.041626,-0.171326,-0.977921
2590,0.039078,-0.156631,-0.972336
2591,0.031403,-0.16185,-0.987015
2592,0.041443,-0.158112,-0.962845
2593,0.044601,-0.178604,-0.98526
2594,0.048538,-0.18248,-0.954803
2595,0.044449,-0.185364,-0.990219
2596,0.039993,-0.167358,-0.967316
2597,0.05275,-0.182495,-0.994247
2598,0.042236,-0.16568,-0.979065
2599,0.033203,-0.165756,-0.992111
2600,0.041733,-0.158279,-0.976791
2601,0.045395,-0.163589,-1.002411
2602,0.038651,-0.152634,-0.977844
2603,0.041245,-0.165375,-0.98494
2604,0.036636,-0.16069,-0.957489
2605,0.039749,-0.176193,-0.971573
2606,0.037964,-0.17511,-0.968277
2607,0.030457,-0.174561,-0.981873
2608,0.040726,-0.172394,-0.971664
2609,0.039413,-0.156219,-0.970245
2610,0.03746,-0.177734,-0.982697
2611,0.038544,-0.149368,-0.94693
2612,0.040756,-0.163849,-0.995499
2613,0.044769,-0.162598,-0.981232
2614,0.035156,-0.147873,-0.979782
2615,0.050491,-0.168472,-1.001007
2616,0.039536,-0.166718,-0.967392
2617,0.039627,-0.158371,-0.988998
2618,0.050415,-0.197891,-0.988266
2619,0.045532,-0.180527,-0.991989
2620,0.04744,-0.179398,-0.976257
2621,0.047852,-0.190079,-0.98761
2622,0.044861,-0.158722,-0.945404
2623,0.048615,-0.178619,-0.999695
2624,0.038391,-0.139801,-0.957291
2625,0.039032,-0.159256,-1.005478
2626,0.047989,-0.149872,-0.972168
2627,0.042801,-0.157349,-0.978424
2628,0.045837,-0.166016,-0.956589
2629,0.045731,-0.172714,-0.973892
2630,0.032837,-0.142059,-0.954285
2631,0.041672,-0.14888,-0.992935
2632,0.036636,-0.138687,-0.970154
2633,0.031723,-0.147247,-0.970016
2634,0.044968,-0.160706,-0.971359
2635,0.045395,-0.150894,-0.969101
2636,0.042053,-0.154297,-0.985428
2637,0.044189,-0.149948,-0.986694
2638,0.03833,-0.135468,-0.985779
2639,0.041885,-0.143204,-0.988846
2640,0.043716,-0.136978,-0.981171
2641,0.0383,-0.142517,-0.971558
2642,0.051208,-0.15126,-0.981659
2643,0.047363,-0.139679,-0.987015
2644,0.04451,-0.147491,-0.977829
2645,0.044403,-0.146698,-0.966568
2646,0.043716,-0.149094,-0.9673
2647,0.038986,-0.150421,-0.968292
2648,0.040665,-0.143967,-0.959824
2649,0.042603,-0.142624,-0.976868
2650,0.04808,-0.148773,-0.972549
2651,0.04277,-0.134018,-0.964371
2652,0.042938,-0.155045,-0.969879
2653,0.044296,-0.143936,-0.976913
2654,0.046295,-0.15387,-0.982635
2655,0.046936,-0.152466,-0.992935
2656,0.037003,-0.140411,-0.981064
2657,0.047729,-0.155518,-0.987274
2658,0.043091,-0.152008,-0.990952
2659,0.043839,-0.152557,-0.986008
2660,0.050217,-0.156784,-0.991516
2661,0.046692,-0.161591,-0.996262
2662,0.046661,-0.152451,-0.986526
2663,0.046829,-0.149796,-0.988983
2664,0.037384,-0.152786,-0.996201
2665,0.041687,-0.140671,-0.984039
2666,0.050812,-0.152023,-1.009964
2667,0.041214,-0.131882,-0.985672
2668,0.047562,-0.150055,-0.984726
2669,0.042145,-0.140427,-0.97052
2670,0.043594,-0.147766,-0.961884
2671,0.050217,-0.156937,-0.966629
2672,0.037231,-0.144989,-0.972366
2673,0.041534,-0.134369,-0.967957
2674,0.045395,-0.134689,-0.976868
2675,0.039352,-0.135117,-0.968048
2676,0.043091,-0.132996,-0.964966
2677,0.046356,-0.13649,-0.977753
2678,0.042831,-0.13855,-0.979706
2679,0.047287,-0.129364,-0.973221
2680,0.047684,-0.126831,-0.980972
2681,0.043243,-0.131638,-0.979553
2682,0.045227,-0.133682,-0.980835
2683,0.048599,-0.128082,-0.977509
2684,0.047653,-0.136459,-0.996094
2685,0.045166,-0.129807,-0.98468
2686,0.045166,-0.131348,-0.982559
2687,0.042404,-0.128021,-0.985931
2688,0.046173,-0.131348,-0.979538
2689,0.047455,-0.131912,-0.990952
2690,0.043503,-0.12973,-0.988586
2691,0.04718,-0.132812,-0.978943
2692,0.044617,-0.124573,-0.980392
2693,0.041306,-0.131836,-0.975845
2694,0.045334,-0.132462,-0.97641
2695,0.045197,-0.136246,-0.977386
2696,0.045135,-0.139511,-0.97728
2697,0.046982,-0.138687,-0.977539
2698,0.038925,-0.135376,-0.968704
2699,0.040939,-0.140884,-0.963226
2700,0.043869,-0.133072,-0.975891
2701,0.037949,-0.134857,-0.981293
2702,0.046509,-0.134369,-0.992554
2703,0.04718,-0.135086,-0.985031
2704,0.038727,-0.131042,-0.980438
2705,0.047897,-0.140167,-0.987839
2706,0.04216,-0.12886,-0.976624
2707,0.042191,-0.134399,-0.989655
2708,0.050201,-0.134659,-0.99118
2709,0.04425,-0.125519,-0.987167
2710,0.048752,-0.130981,-0.982376
2711,0.043625,-0.133453,-0.980225
2712,0.046265,-0.128326,-0.976944
2713,0.047668,-0.123047,-0.98584
2714,0.042847,-0.124725,-0.992493
2715,0.0392,-0.117264,-0.97702
2716,0.045792,-0.115356,-0.971283
2717,0.046722,-0.12355,-0.968826
2718,0.042603,-0.120163,-0.970184
2719,0.04628,-0.124435,-0.974594
2720,0.047195,-0.121445,-0.97261
2721,0.041245,-0.1185,-0.976761
2722,0.041931,-0.122269,-0.965744
2723,0.042221,-0.12236,-0.983505
2724,0.040115,-0.116455,-0.982635
2725,0.041489,-0.115753,-0.991074
2726,0.046234,-0.128372,-0.997238
2727,0.041794,-0.119385,-0.977463
2728,0.045685,-0.136948,-0.981003
2729,0.045929,-0.137756,-0.98053
2730,0.043991,-0.135361,-0.996292
2731,0.046738,-0.131485,-0.997818
2732,0.043961,-0.13089,-1.001923
2733,0.046799,-0.121475,-0.983673
2734,0.046616,-0.127075,-0.994003
2735,0.040482,-0.129028,-0.982025
2736,0.046997,-0.124359,-0.969482
2737,0.047455,-0.131805,-0.980972
2738,0.04274,-0.125,-0.965698
2739,0.044556,-0.127319,-0.974136
2740,0.042877,-0.124298,-0.968445
2741,0.044281,-0.131821,-0.973663
2742,0.050064,-0.125839,-0.976761
2743,0.041382,-0.111969,-0.975571
2744,0.043961,-0.117569,-0.987961
2745,0.050125,-0.114609,-0.974487
2746,0.04068,-0.110382,-0.96727
2747,0.043015,-0.119125,-0.97728
2748,0.046295,-0.119217,-0.985519
2749,0.04599,-0.110931,-0.97641
2750,0.04747,-0.118866,-0.994537
2751,0.043198,-0.113144,-0.987518
2752,0.041626,-0.112137,-0.98497
2753,0.041336,-0.121368,-0.991684
2754,0.04277,-0.114471,-0.982224
2755,0.042282,-0.117981,-1.001114
2756,0.041992,-0.109497,-0.991638
2757,0.04184,-0.110657,-0.987885
2758,0.042801,-0.114288,-0.973694
2759,0.049713,-0.119202,-0.975266
2760,0.049423,-0.117767,-0.974686
2761,0.046844,-0.119186,-0.976151
2762,0.052216,-0.118744,-0.973801
2763,0.050323,-0.124039,-0.969162
2764,0.047104,-0.122757,-0.965622
2765,0.047318,-0.123276,-0.971832
2766,0.044281,-0.115875,-0.976639
2767,0.041824,-0.113968,-0.989914
2768,0.047348,-0.118362,-0.977478
2769,0.036514,-0.121887,-0.969025
2770,0.043823,-0.131851,-0.973068
2771,0.045273,-0.138916,-0.972534
2772,0.041824,-0.130539,-0.981842
2773,0.051849,-0.131378,-0.993408
2774,0.046509,-0.121704,-0.994064
2775,0.040222,-0.119186,-0.995651
2776,0.049789,-0.129471,-0.99234
2777,0.044006,-0.127502,-0.989914
2778,0.043289,-0.130234,-0.992401
2779,0.050568,-0.134781,-0.989807
2780,0.045319,-0.127319,-0.980759
2781,0.043701,-0.129913,-0.985382
2782,0.0466,-0.12677,-0.981354
2783,0.042938,-0.121964,-0.984726
2784,0.045914,-0.123215,-0.990494
2785,0.047729,-0.118988,-0.986679
2786,0.046494,-0.115204,-0.99057
2787,0.049622,-0.12175,-0.973022
2788,0.049515,-0.12236,-0.974869
2789,0.049118,-0.12645,-0.975861
2790,0.050522,-0.120697,-0.974197
2791,0.047897,-0.118256,-0.978256
2792,0.04332,-0.117722,-0.975113
2793,0.043762,-0.117126,-0.96904
2794,0.04274,-0.11853,-0.978516
2795,0.03894,-0.109802,-0.98143
2796,0.044388,-0.119507,-0.980423
2797,0.043961,-0.120651,-0.985657
2798,0.040558,-0.100204,-0.963379
2799,0.046829,-0.115448,-0.991318
2800,0.047577,-0.118225,-0.979752
2801,0.045517,-0.114487,-0.977463
2802,0.054184,-0.122818,-0.985611
2803,0.047363,-0.126892,-0.999115
2804,0.051285,-0.110275,-0.966385
2805,0.049316,-0.125183,-0.991577
2806,0.04184,-0.115524,-0.981384
2807,0.050598,-0.119095,-0.987198
2808,0.048065,-0.122269,-0.994217
2809,0.039642,-0.108337,-0.982239
2810,0.048935,-0.12326,-0.977859
2811,0.044067,-0.123886,-0.972122
2812,0.04454,-0.115173,-0.972641
2813,0.048615,-0.131454,-0.975098
2814,0.044998,-0.121521,-0.978043
2815,0.050613,-0.116531,-0.966187
2816,0.049179,-0.122116,-0.978745
2817,0.044739,-0.118912,-0.973038
2818,0.05011,-0.117355,-0.971359
2819,0.04747,-0.122147,-0.986038
2820,0.043716,-0.11644,-0.98468
2821,0.048462,-0.11972,-0.970535
2822,0.043411,-0.121994,-0.978149
2823,0.041077,-0.127136,-0.978088
2824,0.048553,-0.133865,-0.979111
2825,0.048172,-0.125809,-0.99292
2826,0.047195,-0.121841,-0.998917
2827,0.04892,-0.118088,-0.995529
2828,0.046112,-0.120316,-0.993195
2829,0.047745,-0.126831,-0.987305
2830,0.052032,-0.12558,-0.98822
2831,0.050369,-0.131699,-0.999527
2832,0.049973,-0.116104,-0.97905
2833,0.049561,-0.116943,-0.990173
2834,0.046814,-0.123337,-0.980209
2835,0.04306,-0.110016,-0.962616
2836,0.047668,-0.12175,-0.982239
2837,0.040268,-0.111053,-0.974792
2838,0.044785,-0.111862,-0.986771
2839,0.050888,-0.121811,-0.971466
2840,0.040512,-0.119873,-0.967209
2841,0.047592,-0.130524,-0.964981
2842,0.048569,-0.126358,-0.965927
2843,0.04628,-0.114838,-0.973892
2844,0.054031,-0.126022,-0.978867
2845,0.049347,-0.125031,-0.980667
2846,0.043289,-0.106415,-0.974472
2847,0.053253,-0.128967,-0.999023
2848,0.045212,-0.126266,-0.989487
2849,0.045639,-0.126251,-0.995712
2850,0.049896,-0.133347,-1.001801
2851,0.042297,-0.121246,-0.990463
2852,0.044586,-0.125214,-0.990585
2853,0.051071,-0.134232,-0.985016
2854,0.043503,-0.120758,-0.992401
2855,0.049088,-0.126984,-0.990219
2856,0.052185,-0.120773,-0.989792
2857,0.048553,-0.117996,-0.984985
2858,0.053406,-0.129608,-0.970291
2859,0.049316,-0.120453,-0.973938
2860,0.051666,-0.123932,-0.977966
2861,0.053329,-0.11882,-0.9758
2862,0.045074,-0.11171,-0.975601
2863,0.04364,-0.117798,-0.963577
2864,0.046509,-0.116791,-0.96463
2865,0.043076,-0.122253,-0.962997
2866,0.043365,-0.124222,-0.959396
2867,0.049286,-0.128464,-0.978714
2868,0.044266,-0.122818,-0.971313
2869,0.04538,-0.12207,-0.975555
2870,0.047104,-0.119934,-0.983368
2871,0.043274,-0.123764,-0.987
2872,0.046722,-0.118027,-0.992569
2873,0.047531,-0.122467,-1.002975
2874,0.045105,-0.120255,-0.992111
2875,0.047409,-0.113983,-0.9832
2876,0.049225,-0.141022,-0.991287
2877,0.045914,-0.130524,-0.978531
2878,0.051315,-0.139206,-0.995728
2879,0.050644,-0.13591,-0.987732
2880,0.042038,-0.13324,-0.99057
2881,0.049713,-0.130844,-0.973495
2882,0.044739,-0.125229,-0.979172
2883,0.041382,-0.119354,-0.984558
2884,0.048187,-0.127502,-0.983429
2885,0.046783,-0.118698,-0.982056
2886,0.048386,-0.126328,-0.974976
2887,0.053436,-0.137268,-0.970779
2888,0.046417,-0.130219,-0.967957
2889,0.052338,-0.143295,-0.975021
2890,0.051788,-0.132477,-0.982712
2891,0.042007,-0.122986,-0.989075
2892,0.047897,-0.12941,-0.977829
2893,0.043823,-0.119354,-0.978989
2894,0.040085,-0.126038,-0.98761
2895,0.047379,-0.130356,-0.984009
2896,0.04538,-0.125824,-0.995667
2897,0.043961,-0.128799,-0.993637
2898,0.049316,-0.125748,-0.990463
2899,0.045044,-0.125443,-0.992096
2900,0.04689,-0.130569,-0.982101
2901,0.049011,-0.126022,-0.99176
2902,0.046478,-0.125687,-0.991425
2903,0.049362,-0.125458,-0.990051
2904,0.047546,-0.119232,-0.985992
2905,0.046829,-0.125763,-0.968796
2906,0.049301,-0.12822,-0.966385
2907,0.049469,-0.13089,-0.97641
2908,0.047806,-0.125656,-0.974167
2909,0.047379,-0.118454,-0.97493
2910,0.046143,-0.124161,-0.969208
2911,0.034622,-0.116776,-0.969025
2912,0.029755,-0.123276,-0.973923
2913,0.02829,-0.134125,-0.974136
2914,0.028305,-0.126221,-0.973953
2915,0.027161,-0.133804,-0.969055
2916,0.021805,-0.132462,-0.975494
2917,0.019363,-0.130157,-0.9832
2918,0.022247,-0.14093,-0.982956
2919,0.020355,-0.140259,-0.987122
2920,0.012268,-0.127762,-0.99411
2921,0.014908,-0.138199,-1.000214
2922,0.00264,-0.133911,-0.994431
2923,-0.000488,-0.132355,-0.986481
2924,0,-0.134506,-0.990173
2925,-0.005981,-0.128677,-0.992462
2926,0.00592,-0.140656,-0.984085
2927,0.006073,-0.13588,-0.987381
2928,0.001617,-0.133881,-0.979584
2929,0.012115,-0.144562,-0.975616
2930,0.009659,-0.134827,-0.977585
2931,0.005478,-0.134995,-0.982071
2932,0.010498,-0.134216,-0.984726
2933,0.000412,-0.125076,-0.984497
2934,0.001846,-0.126328,-0.977859
2935,0.00499,-0.132828,-0.978394
2936,0.003281,-0.136627,-0.967255
2937,0.00827,-0.134201,-0.974106
2938,0.006668,-0.132187,-0.983658
2939,0.004044,-0.137115,-0.976608
2940,0.003326,-0.129333,-0.966614
2941,0.006531,-0.145554,-0.982162
2942,0.002914,-0.130875,-0.973434
2943,0.004562,-0.125641,-0.988297
2944,0.009842,-0.132507,-0.987946
2945,0.001862,-0.123245,-0.981873
2946,0.005951,-0.133636,-0.9776
2947,0.007767,-0.136154,-0.971405
2948,0.002487,-0.128998,-0.983582
2949,0.008652,-0.142288,-0.98259
2950,0.008179,-0.139145,-0.985565
2951,0.006912,-0.137405,-0.975632
2952,0.010269,-0.149704,-0.983551
2953,0.004562,-0.140656,-0.990829
2954,0.006012,-0.13501,-0.989288
2955,0.009277,-0.141144,-0.998596
2956,-0.002151,-0.13356,-1.00177
2957,0.001892,-0.128952,-0.978912
2958,0.006882,-0.141357,-0.98938
2959,0.000595,-0.146088,-0.990463
2960,0.006393,-0.145584,-0.974213
2961,0.010239,-0.148651,-0.998367
2962,0.005219,-0.128311,-0.978333
2963,0.010178,-0.139969,-0.985413
2964,0.003296,-0.127014,-0.980637
2965,0.000992,-0.135559,-0.988571
2966,0.005051,-0.133057,-0.977982
2967,0.002197,-0.136169,-0.983154
2968,0.000946,-0.131073,-0.974182
2969,0.005569,-0.136932,-0.971909
2970,0.001785,-0.137619,-0.969147
2971,0.005737,-0.138412,-0.965866
2972,0.00975,-0.138763,-0.983719
2973,0.005997,-0.131332,-0.977997
2974,0.006332,-0.131119,-0.980652
2975,0.005508,-0.133423,-0.982224
2976,0.00383,-0.134644,-0.974747
2977,0.006271,-0.138397,-0.984344
2978,0.008102,-0.137833,-0.982025
2979,0.003357,-0.129868,-0.98172
2980,0.006927,-0.139633,-0.985107
2981,0.006775,-0.143341,-0.975189
2982,-0.000259,-0.141586,-0.977936
2983,0.004639,-0.145187,-0.978775
2984,0.005859,-0.143311,-0.989548
2985,0.001892,-0.134949,-0.985855
2986,0.008316,-0.137848,-0.9879
2987,0.007675,-0.139618,-0.987259
2988,0.004761,-0.1418,-0.973846
2989,0.012344,-0.15184,-0.980896
2990,0.004196,-0.146118,-0.987976
2991,0.003967,-0.14386,-0.98703
2992,0.006042,-0.145187,-0.995041
2993,-0.005737,-0.140778,-0.983887
2994,0.003845,-0.143524,-0.985474
2995,0.002319,-0.147217,-0.988739
2996,-0.002914,-0.144424,-0.992249
2997,0.007248,-0.149139,-0.991821
2998,0.003387,-0.143372,-0.990616
2999,0.001312,-0.149506,-0.981155
3000,0.007309,-0.151276,-0.983795
3001,0.004898,-0.149109,-0.989517
3002,0.004044,-0.134186,-0.990479
3003,0.007629,-0.140289,-0.992584
3004,0.002106,-0.138428,-0.976379
3005,0.005127,-0.138855,-0.974777
3006,0.007141,-0.142426,-0.974976
3007,0.001785,-0.142151,-0.981155
3008,0.003876,-0.137955,-0.975937
3009,0.008163,-0.145386,-0.986313
3010,0.004501,-0.133545,-0.963364
3011,0.004532,-0.138382,-0.973846
3012,0.006744,-0.138519,-0.967316
3013,0.004456,-0.138748,-0.988037
3014,0.007874,-0.133224,-0.973999
3015,0.007874,-0.127625,-0.980606
3016,0.000763,-0.133484,-0.979706
3017,0.002914,-0.143097,-0.975494
3018,0.005035,-0.144302,-0.965485
3019,0.001907,-0.145691,-0.989914
3020,0.006714,-0.144058,-0.983597
3021,0.003448,-0.140549,-0.991394
3022,0.002258,-0.137268,-0.986618
3023,0.006531,-0.139893,-0.999527
3024,0.001785,-0.138733,-0.989777
3025,-0.001663,-0.139236,-0.992416
3026,0.007156,-0.147964,-0.997086
3027,0.000931,-0.148361,-0.992584
3028,0.00412,-0.144058,-0.979156
3029,0.006744,-0.154236,-0.986328
3030,0.00267,-0.152863,-0.983932
3031,0.012726,-0.152008,-0.99028
3032,0.007889,-0.148346,-0.993408
3033,-0.001144,-0.13797,-0.993195
3034,0.007553,-0.142899,-0.9814
3035,0.002151,-0.146393,-0.978088
3036,-0.000809,-0.143066,-0.975708
3037,0.006271,-0.149689,-0.978561
3038,0.002182,-0.14418,-0.977158
3039,0.004288,-0.145401,-0.975266
3040,0.006577,-0.148376,-0.964966
3041,0.001038,-0.143295,-0.973785
3042,0.00412,-0.144257,-0.981583
3043,0.005508,-0.136765,-0.978363
3044,0.000717,-0.139603,-0.993988
3045,0.001862,-0.138641,-0.983582
3046,0.003036,-0.139084,-0.97699
3047,-0.003311,-0.131638,-0.981781
3048,0.001938,-0.146179,-0.988632
3049,0.00705,-0.145248,-0.984299
3050,0.003403,-0.144135,-0.987946
3051,0.009354,-0.14856,-0.986191
3052,0.006577,-0.143753,-0.987
3053,0.006363,-0.136368,-0.99057
3054,0.012192,-0.134781,-0.996643
3055,0.003555,-0.132339,-0.998627
3056,0.003601,-0.134567,-0.983841
3057,0.015991,-0.154205,-0.994919
3058,0.007187,-0.158371,-0.973862
3059,0.002136,-0.157364,-0.980469
3060,0.005692,-0.159744,-0.982788
3061,0.003677,-0.148514,-0.995224
3062,0.005264,-0.147079,-0.990875
3063,0.000534,-0.149078,-0.989319
3064,-0.005463,-0.142715,-0.979263
3065,0.004074,-0.155212,-0.986588
3066,-0.000748,-0.156952,-0.976501
3067,-0.005096,-0.154449,-0.982178
3068,0.001007,-0.157806,-0.971283
3069,0.000504,-0.15593,-0.981476
3070,-0.00029,-0.147614,-0.974045
3071,0.004761,-0.153076,-0.983139
3072,0.003799,-0.139557,-0.994675
3073,0.005325,-0.136703,-0.982849
3074,0.009628,-0.143112,-0.978989
3075,0.004074,-0.142426,-0.977921
3076,0.009186,-0.149689,-0.965363
3077,0.009293,-0.147827,-0.973785
3078,0.002289,-0.141251,-0.989929
3079,0.005966,-0.138641,-0.987488
3080,0.005798,-0.129379,-0.984085
3081,0.004471,-0.135803,-0.979172
3082,0.007935,-0.135162,-0.965546
3083,0.004608,-0.12825,-0.975266
3084,0.004425,-0.136032,-0.979904
3085,0.001221,-0.128464,-0.976456
